company_name,high,low,last_price,prev_close,change,percent_gain
Jyothy Labs,209.30,206.40,207.70,207.20,0.5,0.24
Aarti Drugs,401.80,392.80,394.30,393.40,0.9,0.23
Poonawalla Fin,305.90,298.95,301.25,300.60,0.65,0.22
Godrej Agrovet,455.25,448.35,449.80,448.85,0.95,0.21
IndusInd Bank,"1,151.25","1,136.00","1,145.35","1,142.90",2.45,0.21
Power Finance,144.00,141.75,143.60,143.30,0.3,0.21
REC,121.50,119.75,120.85,120.60,0.25,0.21
Blue Star,"1,390.95","1,360.00","1,374.20","1,371.50",2.7,0.2
PCBL,123.20,121.00,122.55,122.30,0.25,0.2
Prince Pipes,622.25,600.05,613.10,611.90,1.2,0.2
HLE Glascoat,603.05,585.00,586.75,585.60,1.15,0.2
HLE Glascoat,603.05,585.00,586.75,585.60,1.15,0.2
Bajaj Holdings,"6,110.00","6,066.40","6,090.10","6,078.45",11.65,0.19
HEG,"1,019.55","1,000.15","1,007.35","1,005.45",1.9,0.19
Bosch,"17,493.15","17,282.00","17,447.45","17,414.90",32.55,0.19
INOX Leisure,504.90,495.35,499.70,498.80,0.9,0.18
Laxmi Organic,270.00,267.15,267.70,267.25,0.45,0.17
Campus Active,374.45,367.10,371.95,371.35,0.6,0.16
Capri Global,754.85,750.40,752.30,751.10,1.2,0.16
Ambuja Cements,397.60,382.00,384.65,384.05,0.6,0.16
NTPC,165.75,164.10,165.50,165.25,0.25,0.15
Restaurant Bran,107.40,105.75,106.50,106.35,0.15,0.14
Berger Paints,565.00,554.70,563.25,562.45,0.8,0.14
Chalet Hotels,365.55,358.05,362.55,362.05,0.5,0.14
Latent View,363.50,359.80,361.05,360.55,0.5,0.14
Rajesh Exports,879.95,815.00,851.40,850.20,1.2,0.14
TML - D,223.00,220.10,222.00,221.70,0.3,0.14
TML - D,223.00,220.10,222.00,221.70,0.3,0.14
SBI Card,754.15,742.75,751.70,750.70,1,0.13
Engineers India,84.50,81.80,83.15,83.05,0.1,0.12
Guj Alkali,677.00,656.05,671.75,670.95,0.8,0.12
Sun Pharma Adv,191.55,187.95,189.80,189.60,0.2,0.11
Endurance Techn,"1,435.95","1,392.20","1,424.85","1,423.60",1.25,0.09
HINDPETRO,233.25,227.95,231.85,231.65,0.2,0.09
Nestle,"19,064.85","18,890.15","18,994.90","18,978.00",16.9,0.09
Siemens,"3,134.50","3,091.10","3,121.00","3,118.05",2.95,0.09
Tata Elxsi,"6,824.90","6,670.00","6,697.85","6,692.50",5.35,0.08
Sundaram Fin,"2,350.00","2,296.15","2,323.35","2,321.70",1.65,0.07
Allcargo,419.50,411.00,415.25,415.00,0.25,0.06
Anupam Rasayan,627.05,613.50,617.95,617.55,0.4,0.06
CAMS,"2,278.70","2,250.00","2,261.50","2,260.40",1.1,0.05
Redington,185.25,181.65,183.85,183.75,0.1,0.05
IEX,138.60,137.00,138.10,138.05,0.05,0.04
Bharat Forge,869.15,858.55,866.40,866.15,0.25,0.03
ABSL AMC,407.95,404.50,404.95,404.85,0.1,0.02
Bajaj Auto,"3,898.85","3,835.50","3,880.30","3,879.45",0.85,0.02
Indian Bank,289.70,285.95,287.50,287.45,0.05,0.02
Vijaya Diagnost,437.45,429.30,435.00,434.90,0.1,0.02
Godrej Consumer,946.00,937.30,940.70,940.60,0.1,0.01
